address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count 
GBWVSE2YIYB3PKIMT6VA7R54ARKZKDRGONEDQUIFBB6D6TYIS5EGVOEP,0,0,0,0,0,0,1,1
GC7IYQZL6OMJBMCXJA6M34N2WJMJUC7PJDIDXO7GONQLFZSNEZVTG4CK,0,444,222,222,0,1,1,2
GB5YO5IJBSV2W46FS2AAIKDPVPA7TDBDSQCQWAZAWFEGJAMD3OIIV2S6,0,0,0,0,0,0,1,1
GD4UJNHTUFA5JV5MHHQ5WNUFMW3OPP5IGHKDV7I2DZYEZHEN6B3EWYL5,0,0,0,0,0,0,1,1
GDNIKAHYTQQGCADUDJKWKRGHMNQYBHFQQAZHH4XONG3TBYA3D3IUISDE,0,18,9,9,0,2,2,4
GB5XS3R4FRDP7BMEICLY4VSXMUKSBFUUS3IFJQO7XZTD4XGRHEQG7QRZ,0,0,0,0,0,0,1,1
GDIZAKUT3HNOY7VAZA76KPQVZHYZNSJPUNA7WRGD73UHI3RMSGD5U4JN,0,198,99,99,0,2,2,4
GC6ZH6QF6X3NI3LBGVBMTXRABQPNQI4Y7OQF2JUKJ4QGPE7URO2HM4NM,0,0,0,0,0,1,1,2
GDOYWXSOWGWWKNSW55PGKD3SNDKZBHWSU2CYUL56UI7JPF3GBPKIJQE5,0,0,0,0,0,1,1,2
GBR54HEW4FBXMPGNCLPPPJJEZEUKVAUEMAWFH2XPVGWODBXPNV3VW45C,0,28,14,14,0,1,1,2
GDLCDWSGHRX7VTG2UD4NVIAQERTUQT45HUA5HEJZARWKNEZBEYPFQO3R,0,0,0,0,0,1,2,3
GCSPOPBF3URITRWN7DVC26VSRGYUBMTW7TOUGLD7VLC65YBSYBXKJJV6,0,1590,795,795,0,3,4,7
GCQJY2NY46FKQQHNOUTHO5V4GUKZAZ644PQM7ML3NC7WADRGOQAH7KSR,0,50,25,25,0,5,5,10
GAAPEGKFPRJU3MSXADOL2CI6CPQEWTU6CS3QXQZPJPNT5DX6HQNPN4YP,0,0,0,0,0,1,1,2
GBKIQOPW73QIUQFJFXZS7P425SEI5Z3N2B5UDR5H3QLROKYSVCUZ5TIX,0,16,8,8,0,2,2,4
GBWBFQVOVY5C64X67Z5KU3A4DT7DXXCMYO3JPO2PQKIXO3AJ3H56GUW2,0,156,78,78,0,1,1,2
GAOZT7OZ7ATYVFJKUJWOFYOSQYARGW7223W3N6XMWXPQX574CMCRQ7WK,0,0,0,0,0,2,2,4
GCKIV7SNBQZUHVF5R2RLU3DDPFD6SLR6GTEBBPKC2HZ3RDT5AEKJE6Q7,0,0,0,0,0,1,1,2
GBKC7MNVXPYN75B6XB5BRBPXYXBDLKVEGJERPNQJPFOAGS2OFQICZBGG,0,0,0,0,0,11,14,25
GDQJY5POD76BCB7H7OR2QOGVX6EQDRE7TZNOMA7COQNKU572OROYEXCO,0,10,5,5,0,1,1,2
GBOBW7MPIRNFYGU6BA67I7W6EGBEPUC6FPEG4XS6TGI2KLINMABBQV2Q,0,0,0,0,0,1,2,3
GA3FWI6TZ2L6O2R2YJWDUHHCLJ52ZHRA2VQWIELWH6TYZLS5QRPIQFPU,0,8350,4175,4175,0,9,9,18
GAQKDVUVPV7ENEUH2GRFGZYAD26A57L6FG26UPXGTVP4JDILBGJQZXUN,0,72,36,36,0,1,1,2
GAMOPKQRA54SFJAGLRC6GFK2ZVHS7PXTBJH5V74WKSS54HEM6DB7Y2HP,0,0,0,0,0,1,1,2
GAKHWS62XWKD556AENFEATIIKRRED3OH4U2WC7GJXEML3CQ25VWMUUCM,0,0,0,0,0,0,1,1
GDLNIGWZR25756732UJ55Q3QBWIEWTPOB4GGF7SHVG5NQMSHXEEW5MZJ,0,0,0,0,0,1,1,2
GDGYE2UGRND6AMUPBSR7D2ZUSXG3AJ5NQJRBZD2WVTADTCZCLF6K6E6L,0,398,199,199,0,1,1,2
GCJJO4VKLPOCQMYS2VOH6IGFGPVHVWEH5R7RRUHIIVCXUNVC4BNJEWC3,0,0,0,0,0,1,1,2
GAOMEFMMD2TSSKOAF7F3VRPWSCAM7ONKTUSQWMFXRMOOK5U4RB55EGZL,0,0,0,0,0,1,1,2
GCSZOU3JOH337ZKCW7U7XFCSCA3D3JUDIEU2XAIHC2ZYQY2WUKDAEC5U,0,112,56,56,0,1,1,2
GDDABEAUO4Y4NTRXL6TCFSHED3GEVQENLJXBK2PPLMD2Q57ZVNQNYRN6,0,0,0,0,0,1,1,2
GBHILLFL33Q6NNG63WKQYRUMRMSHOO57NTROK7UFSQEL72KQ2IBAYA6D,0,0,0,0,0,2,1,3
GDALGCT2SVWAGHY7XUVNKNMUOT3GAUGZY52Y4GWJJKNIKODTUE5KVOGY,0,0,0,0,0,1,1,2
GDL4HGWJCK4FI46UFBAY7EHXIMMFKXY4JAD2NVQ746YCGQQUNZROLIPM,0,222,111,111,0,2,2,4
GBKPI2BFMOM74SM7BIK6E5H6XSZPU5PBBQOAJZAKVISXXL3V5GM7K3RI,0,0,0,0,0,1,1,2
GA2VKDFCTD7HZPADIE7U2WEEJSLINRECF5SZIUYEQT4YSBNJSUQZHFCE,0,0,0,0,0,0,1,1
GBSEQU2YV6RXLP6D6GXOSDJBJKSZXSVJIXB52EFPNVJFHVTDFYFP4Z7Y,0,16,8,8,0,1,1,2
GB4M3U77T42NAHMAJMTVXSIN5DXFEORSUPFM6SD4LEQ7YAKYX6WHQJN5,0,0,0,0,0,0,1,1
GB3GCVWOCL6O3CS3Z6MUMNDRTHTWUECHQ4YSVCBGHJSYSEYLEN5AXG4E,0,0,0,0,0,0,1,1
GDZCZLISFVGJCORZTW7QAEOV25FB277BX2AMS3V36FHGPTO2KCYGIG2W,0,0,0,0,0,1,1,2
GAG3CB22DEX2WWTUS2EWWU2ZU24UQWT4E4WJDTY7JVULIXLTQGZAPOFX,0,14,7,7,0,1,1,2
GCKNKEQWKVPHZPTK4S435N5B2UBVYUKAGBITJIWNT3LNXFD23RPIDS3E,0,6,3,3,0,1,1,2
GBBM7NASD4UI2XVY4VY3RAOCXDVFX5I7BJP6LR5ABOXJZL6KPHBLNC3G,0,28,14,14,0,1,1,2
GDJ67MXA2UVPYE6QKB34BRLV4QMZRJPKP26SCRED4U4UWYBGVZPVQJDU,0,1430,715,715,0,2,2,4
GACWP3S2HEFBCHFGNCRHMW3ADD72MLAUCFW4QDUPHJGPP6AGU7HIMV7Q,0,408,204,204,0,2,2,4
GDND3QQXJTKLWZ43K6J5DOD6H5DIFPLSIQF26CJLYGRXE2LG4WOGPQRF,0,2,1,1,0,1,1,2
GC7GTKR3V7RVM5KNRZQEBY4JBG3COSV67KK2DD2ASK7G6KCFXT3S2K7F,0,32,16,16,0,2,2,4
GA2UL5MFLLXDGFZ7WU6YOQXW6CDMQS6NEXELO27YWCV2LO6JRM6ND556,0,0,0,0,0,1,1,2
GBXU7VPNCM6YKYMFY2KQRJYYBLVAKUR66GBSORSRURW53S3QXYSKIGMQ,0,0,0,0,0,1,1,2
GD5QCOSYC4UJFH4377VHKKPGT5SOEJ6BBBYYVZCCNWVNXXR2IT7TAWCU,0,72,36,36,0,1,1,2
GAA6UEYHUIECRTAWQEIZ6KUEFNRAXWAIKB5MGWM5EMFMCCJCDRMIIORP,0,0,0,0,0,1,1,2
GA62JC2E2X3E4SYVUKVLNJCZKMHF42XODL3WAHRC6UXY5FTQPOZN74MK,0,0,0,0,0,2,2,4
GBB2DGR6FB2PEKHJXJ27GS52JIMY7NB6AI76TZ264AFOB5JH37YHHBGC,0,0,0,0,0,1,1,2
GDPYWCEQ4C2WASDUNMQUNZL4MD6REC6BQL762B4IEQQSLGODYSSSDKQJ,0,0,0,0,0,1,1,2
GCK6ELYUUYLJO6OVVPJEJSJO2BOBNBVXSXXDYUEQNUZPQYVT2WQLM3DD,0,78,39,39,0,1,1,2
GC6MROPCSTFK3LPB7VQOEVNMYPWECN4HNL5ZAS34Y7A3O3DZASYKMJHO,0,0,0,0,0,1,1,2
GAUH3IVKI2PAEYJAMNWDRNMFXDA3NXZG2BTTSFZ3AAJUQV5TOCTKNXWG,0,0,0,0,0,3,3,6
GBINJ6THARHSDFGCMYB5RCQEZ4E5GJYXSRDIBKG22JIDP4JUPP657CR3,0,0,0,0,0,1,1,2
GAIYAF3ZYP4SKP2KHPBCUMNGRQYF2FEJW4DPQCED6QMB2FD464BWENE6,0,0,0,0,0,1,1,2
GBI6TKWIUDFK7C4DC72UMVI7FXRAFCGJAVFUQCO6V73AHP4DLTQNBAD3,0,0,0,0,0,1,1,2
GAM3O3MU63KSX27AUZIKKCXUREKKKDZSTKV4BILOCNHJO6NRJZ5W6KXM,0,2,1,1,0,1,1,2
GBM5GM3ZYRKKKGYCF72XH6NFCCNSHVFJZFXIORNMGWTAHVFZA2Q4RHKO,0,2,1,1,0,1,1,2
GCW2DK5GYKJCNGBRYQROJAAX3CT45UTRRQFOIH6VH5KFCKCTKHUPSLB3,0,0,0,0,0,1,1,2
GD7JQZURC54OSUEQ6REWQLCE47BKFV65IQ42E7AU62PYTD4TXQUO5S6S,0,0,0,0,0,1,1,2
GABYY5WD36QNRY3KZCD7UXI2MIZQOWJCQRDEI5H34KOJSD2R3EMZLYLK,0,0,0,0,0,1,1,2
GBRBIG7ZFJ2X45FJ2FSIIUD2OS7Z5KKMVWJQNMSSX7L2ZHXG2GHHCGL3,0,0,0,0,0,1,1,2
GCGTGQAPPD6BBRIJA3K2FMT7HKPZ4TBESTUXWLAZZ5CVMRDXVBDNZXKP,0,0,0,0,0,0,1,1
GBESWFJA4HS7Y2ZYL5CCQPH2CJ3SVEEFASK6OJJ2WTUAOSKUWESYBLOF,0,0,0,0,0,1,1,2
GDUGMSX3RNH4PLBWHKWM46RIAKCZGPB27MAMSROFO3KPMIKXDVVUDPEC,0,104,52,52,0,1,1,2
GDBZQM4ENWETB4EMJGBYVTJCS2EQM6B6V2AEGSNTECH2DL5SLR3V3356,0,0,0,0,0,1,1,2
GBBYW6PRV4XYQKXQA44F7OQ5DOB466YPXZKFBPO5LALQIWU7FLTCMTKP,0,66,33,33,0,1,1,2
GCK5MELFEAEQMNNWINANBZV7Y4KPIQZBSNSRNTYB6DH3WIA3K5FDWK7J,0,0,0,0,0,0,1,1
GA57WJIA6JZSOCDZSXDWEEWNF6TQL43ZD3YQC43GE7ZA4QTT6MC6M3N4,0,0,0,0,0,1,1,2
GAFBAG3DHQUVRZH4BGKKY4XGDV4KHRG4L3E6Y3B4AVPWM42J2CEZPRDT,0,0,0,0,0,1,1,2
GDNTCPVFOOS7WUDX6RHYG46LSTNCMCKYB7ZZ4QXJP5RRYM5TF5UDYLOJ,0,0,0,0,0,2,1,3
GDNTNYS2N3H6TR7GU3IEVJC72T37ZXRBU7SI6VW2YT4HCP33EH3S4WXI,0,0,0,0,0,4,4,8
GBDD3TH2HRKJ5WFVER6D2E45LP6FLCHIBBANNT7SOE4YWIU3GNXOTG6X,0,398,199,199,0,1,1,2
GAF63SBAYEBGIXPIVZ2IX2P5R4QJVNMAODCIY4PDABGHO2SF3IWGG267,0,0,0,0,0,0,1,1
GDJEY3S3RMMSBVMI2WM2HXNSU7UKOZPXZSLWMILMWYG4P6ZPDSIMCQEU,0,0,0,0,0,2,2,4
GAU5RZKQMPCSNQPV7VU7XN6ANE2XK3GPTPBBMLFJLYGG7E33YL2PN4MD,0,0,0,0,0,1,1,2
GCL3XDSMJSAIG3K3MAQAC2NMBLWO7QE4E5L7FEJ6YZTHIKNY6P2KOSNE,0,2,1,1,0,1,1,2
GDVZQ36ZMHQPNKEHRAA67BRVGX6GD546YWVJV4TW3GCWBEMUZ5CRCNYE,0,0,0,0,0,0,1,1
GBI7QFIXTDKI243VZ3PDRCQGGM4PKFS5AXE6ZV2R2ZHHB5TGFH4RJQ7R,0,2,1,1,0,2,2,4
GBIJU3WAN6HHGU3MKLZESPXTD2PSW5YOOMVFJ6P6OF66HI5D4ENNSQYT,0,0,0,0,0,3,4,7
GDNK5AN3F4RLDQYG6NGFU4JSM3H3HNOY3ZMD4KQNCP4UXPN2BTEXX3FU,0,80,40,40,0,2,2,4
GCFYHJIIK3OIM5ZM2EMQDSFYXAJ5MYZXKRSVOZSTM5NZFBLJQY3QQRRF,0,0,0,0,0,1,1,2
GC74PNEO5RNDWTHUEKJOBOBDN3DNZTPFF4JUYYAIV3SI367OP5BFM2OX,0,38,19,19,0,2,2,4
GD7J2DWEROUPKJABFDOKYPKOWMWJMJFSUFPQZ3MVUAFL44KW5QOOEMUB,0,0,0,0,0,1,1,2
GAZYLX7UPFH2RKFHCGTMWB2DEYTMIIKJNOZFG2QIZMQXUJFY3INYPTXU,0,2,1,1,0,1,1,2
GBOHV25XNXCADPIMOXRCXW6JAUVJQ4NTUQA4T3WP6WZ7B24FUYVLIKQK,0,2,1,1,0,1,1,2
GD7LTIYL2U4D7FYPI3FU2NF5H57BOWHFE2PNGLNVMA364KFDZETWSA2Z,0,0,0,0,0,1,1,2
GCXGZA3ZMJQ6CDCUMY7L3RP7GDCCUYUTYUKYX3DLGVQ4HLDOECO4FBEL,0,0,0,0,0,1,2,3
GDACTP3UYCI5IU2RR7ZOSVQPL3O5AVX7IHH3TIV3DMFDS2P3E4NI2XA7,0,0,0,0,0,3,1,4
GD6LJNTLBWYD2GVEGUA4GYI5322TROTYGBCUT6DRN6YH4FP4MLQL4HX3,0,0,0,0,0,1,1,2
GDGJA7U3APKKB4444HAQN6OUP3RC3TIXUKVFZYXQ7GLK5DIHFXKHEZXC,0,2,1,1,0,1,1,2
GAEDIK2O6LXRYVYA4YSAZSIZFWE5NOA2EHZVDDTAUWVGQVWIPJOEDTSZ,0,0,0,0,0,0,1,1
GDORS74AN6LESWNBF67FJN7RRC637XQNFFUUVIKSFDHP5HERY2JZAEYY,0,0,0,0,0,1,1,2
GCIXPVSYOM34U3ZPDQUS64CIAYMEHYMDGLWOJQXFKDHVJTO5EBVQO4SP,0,141632,70816,70816,0,7,14,21
GBC4EKP6VBJUSPOWJLWQQIOMJOUSB43DBWV2J3MT2ZXXJEHFC52G6ZWR,0,0,0,0,0,0,1,1
GAQTPDWGIGF6ZI5T43ARZ6E5ZTDF7ZAE3BONUJ4TJBZTPHPMA23GKWGR,0,20,10,10,0,2,2,4
GAPFC6E3TW42TBZS52VIM3DCMSY5ZFYAFT5NWUZRWOPE5E76E4ULCCB4,0,14,7,7,0,1,1,2
GBKNE5N4VJTHFPAIQBTOUZAVCOSTCEOOBNZXUQVFKXTI5TYHP6MXWNOG,0,16,8,8,0,1,1,2
GBKLW6R54ITHC25CRS25F37BXSGHKJYLKD5EKS54LUK44BEGBCWQFPQL,0,0,0,0,0,1,1,2
GANZ4IF56FSMSSUP7HWRH6CO7ZAOQBG55UAOAGA2QMN3QD672VQ4DOKY,0,0,0,0,0,0,1,1
GDX3BBF2RA6MGJHIQ76BOZBTYACHBNUIFUADWZIZYCY2TXEQFP6POKTJ,0,0,0,0,0,0,1,1
GCHE2OV2TXUZ2YDK3O5A6I4O33YVLN5VQEGSVICEUZHV2J674SEY3KDT,0,30,15,15,0,3,3,6
GABEYJK6IRBLCFGPH6EHR5VQXWVZEKGZD3Y6LCJS5234IQB75HVOPQW4,0,0,0,0,0,1,1,2
GDLVKTNDQUR3SS2JXHZNDJ22XCI5DTBGTWDKBSTGYRZDZY6T2DDUEYR6,0,36,18,18,0,1,1,2
GAZK3MVK4SAOHYBJPBBT5G7XP5CR7VA5TLX7DP5MHVGPTCCVAMPGD6IB,0,600,300,300,0,2,2,4
GC2UKZJJ37R2W5CIPM3ZWQYLGDEKWLNSI4IOWVZHERVRN5HAZZYI4PGK,0,0,0,0,0,0,1,1
GBXG6WMCKCBEXKYMSJGAZII2VKCXF2MGWLBLHATAAS4JWCU32LBC6SYG,0,0,0,0,0,1,1,2
GCB2T5ETT6DWFN4OOAMW6YUWPC6MJPO2IO66NPXFOQHNLUBBYABI53WG,0,0,0,0,0,0,1,1
GBRXQWW7UTHEV64X7LHCXSHBLFVBQJCRGCQI6PKGTDNJSPKLDALN7PX6,0,0,0,0,0,1,1,2
GBYZWUEAOAOU7LP2VYZJKZYZYZVG2SOM6F2GFZNT2NQOVKZ2GFZJVE3E,0,4,2,2,0,1,1,2
GCWWM362662MTU63HW4CUAOW5IYEYWXUVXK6NR3UU2NZXVBZWES2VN5P,0,0,0,0,0,1,1,2
GBJ7ZLDGDGHQSWULUEPOTRIWIHJ3OMOE2EX3I6SLPW7BQQURNCIP2NOB,0,10,5,5,0,1,1,2
GC7AJ5CWH6AHHW6BJLFBGISOWZKUUZXM7IXJYNGSY6GKLLFT5625ZIG4,0,0,0,0,0,0,1,1
GAIJMMHXZ4F3J2LT22ZV4OOP2EWXND4W6DWTGMCXYHERHOJHUDZOFOYT,0,0,0,0,0,3,3,6
GC4N5R642CRJ6TY2V666KISQLMSUJJG6DMVUSQ3F73FY55ILC2USOQOG,0,0,0,0,0,1,1,2
GAHGFHXALTKO5Z2A5Q6V7VGMQDC6VZ3X62IBXHWXNFROLB4TWIIVJCE3,0,0,0,0,0,1,2,3
GBZYDXGRYONK5XMHCQDFTO3GY6DBGCNJLOCQ5ZJRLDIYLHJ26HER53P5,0,578,289,289,0,7,7,14
GC4AD6EN3PU6TUHU6URNLG4OC2EAY6IGXA3MFR3RDPBCFSSMHVIK56NU,0,4,2,2,0,1,1,2
GA23XVIHPT4EUGWQLSQHMVDOVCK3DQVS7ALASEBEAHQS7I4EGJOOPSTD,0,0,0,0,0,3,3,6
GA5AZ3NLHSEJ5BYUFYQMJVI532AC2ZIJM3EI5MXGXFNXX2UXRFEIW6A4,0,0,0,0,0,4,3,7
GDH3HEGFMQZVMTYCWXH3XT5PMDJBKCKCELPNYJ7EDUZEYS4LPLLVZ6J2,0,0,0,0,0,1,1,2
GDA7DL4WUAI3ZRNZ5MXVZQZL6M2XUV5VVNRKY2TOWOZHLRTAUIVDO3SP,0,0,0,0,0,1,1,2
SONULL,0,0,0,0,0,0,67,67
GBOZAC7RTHMPBEIWIBHHVK2AU57NQVELW7VYOCVLL6AFGJHPHZUHITLP,0,0,0,0,0,1,1,2
GDSEWEI2AR2VDW3FD3PTFPJ6TF6Z6I723JNVIBPFYMMPQGNAY6G4DPYC,0,0,0,0,0,0,1,1
GBAKPMOVYNBKWZTUFR5UUAWTLTG6K3TIFVSJ3KW7JRO6UPQZUYEERBKB,0,0,0,0,0,1,1,2
GCNB6QDFVRZKBRTIC32XDNFNSBXQKKX3AWW4F77M4L3NF7CA7VYE4GX7,0,844,422,422,0,2,2,4
GDJG7O5NIO5VRILBUABHTKDVM32V4BPIXJZG3BUX3MI7TWN4TQNA32GU,0,0,0,0,0,1,1,2
GCY2URHJ6JNNM3DWAZZLHOKR6ZTCZFJLVWBOTVVZ5K6WH6FMI5UKFM4G,0,80,40,40,0,2,3,5
GAKOOIH4NGTZAWLNJCUU2XBAELJSG5BXO2G6LSATRW3EZZ7WTHZT27R4,0,8,4,4,0,1,1,2
GCQZ7BD434UTKT6K4RSJDHI6MIGMJGUEDAAQB7SWY3RIJTESGZJNY7HQ,0,16,8,8,0,1,1,2
GCPQBED4L6X3JZKSP3AWNXPS44ZAZPUUZL6QHEX4YYRU6LSPC73RUGPX,0,132,66,66,0,1,1,2
GAHLNUAB5IHT2KBHBKB3PAHQVNULWD4SCWJYGH4OFFOT6VLSBSDT7JDQ,0,0,0,0,0,1,1,2
GA23LLOGUEBBETI45O6JJQ46CFXTXQNIYYIFLRMVJFPGXDLDF4FK2Y4J,0,0,0,0,0,1,1,2
GANZMAVZVRAJ5VHELARIWGGRJ4HVZRFZKMENCYSGS24H2RIISTNN2COO,0,0,0,0,0,1,1,2
GB5XL2IFROLFQ67J5VFBYS37ICGRDXRT6ZAP7WFYQOECQSJF3AQC3WBG,0,2,1,1,0,2,2,4
GADDHTSQSXGIVWIQPLJDJ3LULXOAWOPTP3OYANGIBPBRZW66DJ45HJT4,0,0,0,0,0,0,1,1
GBZUOHCPPFB6RMOML223OBMHA67H3YYEMYA42AJ6SA4XX3CHRDMCCZ4I,0,198,99,99,0,1,1,2
GBNC45ZCQ2XAKUPLSLQF6VMJ6PHVE4XUJ6LTMBKWTI5N2RCZ4LCZZDBU,0,0,0,0,0,1,1,2
GAI44DAADKIYTUAQLCZJDRJ43JNVGHXMW7PQAXQH3CRDSQBRGXRU3ER5,0,0,0,0,0,3,3,6
GD7FFKGDCSRP4XJMEKCTQ6GE2LELALYQHNL2CHVZ66MIQGLZH5P2FOY2,0,4,2,2,0,1,1,2
GDTJXTCS6SQFHQXNBY2XTKEVD2AGYSUI37BYSURO5R2XDHKSBJKCZWMH,0,30,15,15,0,1,1,2
GCB4XJ2BDEHOX2PO5AC56LKGFOWGLDSFB5CST5YZRJ3PN57TLODHMXCS,0,2,1,1,0,1,1,2
GBRFOJEQ6T5XS6JQKJZGN2NOZLZUMSXXRPXDJF443WCBYS6YUNWTXZ7S,0,994,497,497,0,1,1,2
GAXJFTXPNGYCJ54UTVUENNHAKCIXFEHQLT7NG46JCKBODHAS4HTIEBP3,0,0,0,0,0,1,1,2
GDZIMJLVB6DRBYV7VWBBZNPYDNCAD5S34CLHZE6VSYRCN7S5TNCJ3PCA,0,0,0,0,0,1,1,2
GAEOIBCCAEQ7O6X6G5QU3D6F6P6QWKFLM2DWQ7UXUUAHAKDCMKJBBT3N,0,170,85,85,0,2,2,4
GBNSU7IPZOGKQCSLFQPDWGCCHFJOIBKIKIMAK2OFYORKVB7AV4JZZNTH,0,0,0,0,0,1,1,2
GACLXFENFLMP5GZ2RF2PHKC7VRCKEOMGD6HNTLICZL4KD7HBLWEWEO7M,0,0,0,0,0,1,1,2
GDX5L6ZWO52PDFPHHM37YSLEA64SHMTESVA6XLOC2H3GS6G34D2CFOM5,0,0,0,0,0,0,1,1
GCACANI6MJDD7GPDM6OHGANNANQD5B37XBV6CVYRK7AWO4T2BONVQJKY,0,0,0,0,0,1,1,2
GCLS6WCAYXH2BSDHEEXVZDMS3RQAHCAVTILEO2PFRJKLIVJYXDFKLRJ5,0,0,0,0,0,1,1,2
GCB7UEFVECI3KPXBRYRTJO6CAOLIMM66DDXIZ6E4AFDSIVV4A7TZ4RFO,0,0,0,0,0,1,1,2
GDJKUAC7PVATFWD4TTXMT2373KCTFYUQMAXARVC5ODP7D7O3I2Z7ROQ5,0,8,4,4,0,1,1,2
GD4AOGDCKUXM2EO76XAXOKV4K3KX3AF6E7M2FKINEMBLZZ6FQYQEJTF5,0,0,0,0,0,1,1,2
GDRHO3Y3MVP4JDHPT3Z55RRY47VQJW7A3FGBEGRQP7JXVG3BRXOMBOIW,0,0,0,0,0,1,1,2
GCJEMOTPZ6MCG4H6IPSU6E3NDRBFMRLEC7ARIOFZESWGPZTGM32EIISE,0,41400,20700,20700,0,21,21,42
GDQ5P3YPGYN4OMXC4QN5VNFNBYH7XYOVQBDPW3B6Q2YTESYRF56R43XQ,0,2,1,1,0,1,1,2
GCJXJVAHVBGAXBAUURAG35Z5RQHHC3RQ2RLAHDR3TCWSLYARTRRY2RYT,0,0,0,0,0,1,1,2
GCOGY3GB4OTVY7X3RUQCVF5Z6XBF5JA76BHIO7RWSPH5KNDFPEIRBRSV,0,8544,4272,4272,0,5,5,10
GDBGQNL47EA3JP25WF676UN4MFVXOUKRYCE57MHE54XZPBEWP4VSTRS4,0,0,0,0,0,1,1,2
GBO4PBUQIXBSQEBOYLYZFHLCXFSIBZPQRCDYTIGCVZRBMDP6YXYLERZS,0,0,0,0,0,0,1,1
GCOOU7FOO6SUVJTYZZ3OP4R2QCR7WDIV4SAHSUTCDWDIIUWJCHA4JOXE,0,0,0,0,0,1,1,2
GDXQ32UGJWXZEQIW6UH5UHNEKM5UZ4HUTZXJ3PLQW7YFQDQ4G77MTWMG,0,4,2,2,0,1,1,2
GDUZIBIUBZQTFB6GSVYIQKYYPQ465SOPW2L3WSK2KY5Q47D7DRRIWJ44,0,12,6,6,0,3,3,6
GAGTGDHCCL2E5YNZCRPPUG4KHBS5VNCLBI3ODWBHOPAUSZ2SVUW37SUV,0,0,0,0,0,1,1,2
GBK6M2FPSS5IJG26TN73SOVDBQMMSEIG2CG7NMECLAUJIJ2N7ME5DNTV,0,8,4,4,0,1,1,2
GDOEWOULN6TD5IOZ57BXYVSMY45XRGKWCBGWJA3J3D2TBXNWYJGMIGKS,0,2,1,1,0,1,1,2
GBKL5QXBPMFWXDBIKKXL6ZMRJYDX426KXTM3VXIFK4USERBS2AERAVFY,0,2,1,1,0,1,1,2
GAHH4EUKH7Z7OWHUJJUTEFD4XMMEC5GJFC5AQ7BKMBFOPPMPA4XLS4KW,0,2,1,1,0,1,1,2
GCNY3PIYPNVYR3PDPDG5PEUYY57PGTBFWPKBT6GCZHSCTVT6ZEIIIGYU,0,0,0,0,0,1,1,2
GAYAFY7WOI6FSP2ESDQLOTZNIMDCRKBZPLG4ZNIR3KXUABHRMFSQJXZN,0,1784,892,892,0,8,8,16
GCJO7W5X7RJ34ALVZ4ZKT2QACGREBQQ6NNZ7K5MWDGRVLS2Q3U3352CK,0,34,17,17,0,1,1,2
GDJIEWII5BE7IAHMCXF4BOAL7JUCWKMWPPAUGUY53NBSLYA6YRNBSY2W,0,0,0,0,0,1,1,2
GDVNLIHYL5JHMFWQK2WMTYEHX25AOCMBPEAV526CKDCQEDLSCQQZLNZQ,0,0,0,0,0,1,1,2
GC44WQLETLKRRTIHLI4YM7XDY3FUUIZJDSGOZHVJVMYJXHJDSUPTEOGV,0,64,32,32,0,2,2,4
GBMB4RH72MYNNRA6H7YFLRQQ5KEGSP2JCVJVGWSPLAGPZWBBDU4JRWMS,0,0,0,0,0,0,1,1
GBN77Q4LM4UYAZIYRIFV264S6JKRRKCEB5VZNT6DYKO3TZVCZNMTBTPV,0,0,0,0,0,1,1,2
GCFQOL7FLZFD7PKYSC2RO3JFD64XC2KI463HLI6A6Y2AODGXWQS66CX5,0,284,142,142,0,1,1,2
GAI6GN5REL7X76QTFGDUMF6B6C4U3W4FJRCD53L7QXQUKFINV45AX7MQ,0,0,0,0,0,1,1,2
GA4DZIAXR5V4TDT6CSHALYZNN62EVVYYUHFW3MYMIVAJLBPDD45IUVHZ,0,0,0,0,0,2,2,4
GBRTERXOTNW3WUXUHTDHATQ3D4LPDLLUK4GTDBM7LUOEDKBTIDGTUUTL,0,0,0,0,0,0,1,1
GCSNGWRQGR6TESUJIWOWA7XWRPBWKHGPPNI6C637BTOE2OCKVN4AD2AY,0,0,0,0,0,1,1,2
GDTOHE5PPR6W26TCN27DNEH3FETIQ6M6YM5AFEAVUYDC33WE4XINAOI5,0,0,0,0,0,1,1,2
GAIVHMJ6LBOFOEKKVDGHIHIQGVBBAMZX6ZWJZ4YN2RRF2ANOQENYADKY,0,0,0,0,0,1,1,2
GAYRE5A42LBLGYLBSPGZ4QQLK3QOFLJFJRTUF6E32CGY742WWZ73RNZH,0,22,11,11,0,1,1,2
GBBKTP5UOFI5QGAPBCFTI4WDQAAPYPYANHXA7XFJGSQPG7XFJXH6WGU3,0,0,0,0,0,1,1,2
GBU6U7RF34DYNOORYSE7MBLPK4RGRSLMER5HKMAEUOBRP6QJBTAYSG7Q,0,72,36,36,0,2,2,4
GAPDB2RBNCB2NSKFXW7M5QW7KF35H3ZZJIFYVDX3N6HLND4AYMZS4HEI,0,0,0,0,0,1,1,2
GBTIPHNAN6ZEEPL7MGBUUBRCPEMKN4G3F2M22PB2O4DXYYBSGK6OHGEP,0,82,41,41,0,1,1,2
GCCP3YZCEXHUCFC3RFRVVEIDZ4EOH5RQHWONTUUGTHDM3MDXN7KG36T3,0,0,0,0,0,5,5,10
