address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count 
GDVDBLEGKMI6KUBS4TD5X7TYB456IWW2ZIUUWEQIQO4G4W2FC2SBH2JO, 519.64 , 680.00 , 600.00 , 80.00 , 0.36 , 1 , 3 , 4 
GB6JC4EFT4DO5TGCSJHTRDCY6NVIE7WZ7OSIUZFFJ4XEZ6OCO6RUVY66, 500.96 , 501.04 , 501.00 , 0.04 , 0.00 , 2 , 2 , 4 
GAYX4X26JODENFK5BN2PHRLYK5ST7KWD5Q42GUDR6MD2JPKVP6YYTHVI, 500.36 , 500.36 , 500.36 , -   , -   , -   , 9 , 9 
GCQDQRJPGWD6DSXQMRTW6CFSFLFGKZIZTVKLMTTDQIJGFIGNVNCLLHQD, 500.10 , 700.55 , 600.55 , 100.00 , 0.45 , 1 , 6 , 7 
GAVY4CJW5MUTESUCFXRHU3ZPZYZCY2K6OCRIZQGXJRTKPMUATE5OBU7U, 481.10 ," 8,900.00 "," 4,700.00 "," 4,200.00 ", 18.90 , 1 , 4 , 5 
GASXO35EYT4WORFYYK7FZREI23XOGM4RY2AAO6SPBROBMKFSIL2ILSPL, 481.00 , 481.00 , 481.00 , -   , -   , -   , 2 , 2 
GDIFDRRDTFLEBOWFXG6IX5YH7VTRBEFSPGAA3RBYG745GQH3V7CZNPEB, 469.11 , 471.12 , 470.12 , 1.00 , 0.00 , 1 , 3 , 4 
GCPFLPTE3YJAWCQKANX5HZPHB6A2ZA53GY52XB3AF2C2QWHC6PXVUXRF, 464.98 , 465.02 , 465.00 , 0.02 , 0.00 , 1 , 1 , 2 
GAKEFYDYHRN7H7XWI2TGJKHXPDACFYJJETFACH6UDU3LJH6D2VAVAMYV, 464.98 , 465.02 , 465.00 , 0.02 , 0.00 , 1 , 1 , 2 
GDVZKT7KVC4C5TAFBLP6A6QOGW5TJEHX5KTUM5YBBYTQCSUTJ4THKEXD, 464.63 , 464.63 , 464.63 , -   , -   , -   , 1 , 1 
GDS6ABOYCNEL435Q6DEEGYMILGZAQHPG6NCAQVB32UYAXQ4W5YAFZGO3, 458.60 , 458.60 , 458.60 , -   , -   , -   , 8 , 8 
GCAIYCWFUYO2AVUQQQBNUXIVMCU3K5UWHJXX5T6F7KI6GME23OLKLVOW, 440.06 , 440.10 , 440.08 , 0.02 , 0.00 , 1 , 4 , 5 
GDKZHNI5KWBSLZE5FIE7WY4L5B27DTWUMAO4ABH6EIQY36HCK47R7VBS, 421.93 , 421.93 , 421.93 , -   , -   , -   , 2 , 2 
GATYU7EQLGAOZMNKFUTFBK35IS7STZQGSZA6VFHAVBIQOH6PMUBARDTP, 413.75 , 413.79 , 413.77 , 0.02 , 0.00 , 1 , 2 , 3 
GDLV4WOFIQFT3FXKCFRA466DEBZR5TCGC7NKRIBAMJMIK7ZA2NH4SVIC, 413.63 , 415.67 , 414.65 , 1.02 , 0.00 , 2 , 5 , 7 
GCE743SFFOODWG3NLG2IULBSTJRJYNMSQ6TRQHQEGAOFS4WHDAOP7VHZ, 411.90 , 411.94 , 411.92 , 0.02 , 0.00 , 1 , 3 , 4 
GAZ3DW6UOOOHJHWAFVQ2W55XMDFWRBMJOYNXCRSVWQN5Q7DSWXICKW3E, 401.33 , 401.33 , 401.33 , -   , -   , -   , 4 , 4 
GDQDQL67YJYQA5QORAGLCPUAWSZHPFYIJ4R5VDIKZUVUDRKSVB6E4IPH, 400.79 , 400.79 , 400.79 , -   , -   , -   , 7 , 7 
GCI64BG2IE4UVSQDHPX4ZRGBDCNEI6KUZLY2MDOJJ6CZ4QRVXLFIBLIS, 400.02 ," 4,790.12 "," 2,600.00 "," 2,190.12 ", 9.86 , 10 , 11 , 21 
GALBPZECYPSDGPXZUDPDOGJ5ASGUECQVPCQ36TZMHZ32FRJK45L2C3JM, 400.00 , 400.00 , 400.00 , -   , -   , -   , 1 , 1 
GBEIW45IDDGT4D44GR6VAKSYXQ5Y5LMUQQEKYVXKC7B4BUGQXPD343M5, 400.00 , 400.00 , 400.00 , -   , -   , -   , 2 , 2 
GAAJP625YPMZN5XSUXW3THTNIXHZKSM2MRUEVEPAJOSQDEOIJ6NNAQ25, 400.00 , 400.00 , 400.00 , -   , -   , -   , 2 , 2 
GBAKXX4PPVUWQDI7VMNSWRQF2E7PTDEAOOETHU5KZNUCN5TDG3BD3PHD, 400.00 , 400.00 , 400.00 , -   , -   , -   , 2 , 2 
GANPBBU5MQ3PTAKCXGTMUWC2MDU4XXR6FLI4IHHT47HN5VZKHXG62SHI, 400.00 , 400.00 , 400.00 , -   , -   , -   , 2 , 2 
GCC2QEUTABJF2UT64CW536WNK4A3LTYEYNYXQRCIYX7IQW4X32YGZZQT, 400.00 , 400.00 , 400.00 , -   , -   , -   , 2 , 2 
GDT24Q5ZBGAZWGJCHE3NOUATGZYKK7ZRGRJ3MPYDMLKM3REXLYXAADIE, 400.00 , 400.00 , 400.00 , -   , -   , -   , 2 , 2 
GDRXJHKWCHCEQR6P5S5PVUO5GULYFZC7U3GNCRSB5ZAZZFW25M6BX3GU, 400.00 , 400.00 , 400.00 , -   , -   , -   , 2 , 2 
GAGSBUENUZ7TNRKI7ZS32D6N7QIUTPC5GE5GO6JXAQRNRKPDITS3HTJQ, 400.00 , 400.00 , 400.00 , -   , -   , -   , 1 , 1 
GD2VWO3I5RJIAIPCQEMHMUSWL4WVMZD4Z7LUAUSZIHEBMG6YXCAVMVKL, 400.00 , 400.00 , 400.00 , -   , -   , -   , 2 , 2 
GBKNMTQBD2ONJD22TMOTNQ2Q2MRICHSUYXCIHSJMQJFIHR2HWSRSRRIL, 400.00 , 400.00 , 400.00 , -   , -   , -   , 1 , 1 
GDJUM52XKN62PHGPKHEA7FQ3KUTU2YGLK7Z3TBWPYUCK752FXT3KLAAC, 398.21 , 398.21 , 398.21 , -   , -   , -   , 3 , 3 
GBTIBVAEYOHEQEGIN44Z2GWZDUZBRRRAKFHZNXAIXURBSA6MO4DOYQDJ, 397.99 , 402.00 , 400.00 , 2.00 , 0.01 , 3 , 2 , 5 
GA7A5HXZ7SEZH6ORXB75OFSIP32GYJRCKFAFSYYSXPPDRDCXJX76GBLU, 396.90 , 396.90 , 396.90 , -   , -   , -   , 1 , 1 
GCVIOPFWM4NAUKFPZIGJQDXR3DV64EWRNR45CERFDD6KMSSVXDQ7RH4C, 396.46 ," 1,178.21 ", 788.21 , 390.00 , 1.76 , 2 , 3 , 5 
GB7ZVGR75O2JNDQTOYAR6TIT3XU3VPXEDZKITMFKDGZSYEJBPPTQU7BD, 396.04 , 396.04 , 396.04 , -   , -   , -   , 3 , 3 
GAOVVMM72LQUHRASRIBDQZAECUO5DJABSRH6GBNS62BDMTBYB3LZTUF4, 394.72 , 394.72 , 394.72 , -   , -   , -   , 17 , 17 
GCHD3KRFWW55TI5JVNJO33UJ7ZAAKB25ZSB3REKNSM3XISW3EL452HU3, 382.38 , 382.38 , 382.38 , -   , -   , -   , 2 , 2 
GCF3QV6UJTS7D2JXNMOECDL3YRNDU2NH4US7J2TM3MRVEH7NETDGMWQR, 357.60 , 357.60 , 357.60 , -   , -   , -   , 1 , 1 
GB2C7H3SJTXL3UY5UIWXDIRTUBG4I2325BKNH3XOHLTIL2PWSAO6PBP2, 320.00 , 320.00 , 320.00 , -   , -   , -   , 1 , 1 
GAH4ILN6OZO7JVFTGVXMFAVLB6UYR6RCQYMRKI5UY3TDBEVVHJKRIS45, 314.82 , 424.62 , 369.84 , 54.78 , 0.25 , 5 , 68 , 73 
GCA42QFENAD6I5NEWLZL3N3QFO6ZP2PRCKCQNQPDXF4S7S5HLT6IZNJT, 311.50 , 311.50 , 311.50 , -   , -   , -   , 1 , 1 
GBTJEHPNLWDHP5BD3MXYNRN5JTQC7KOHLEA3673RYZL55FZZXJUQKYNP, 307.67 , 307.71 , 307.69 , 0.02 , 0.00 , 1 , 3 , 4 
GBKRSEKVKRAUH725LMDA7AZGK2Q6D24C4MALMHRJV5XF7GBWLVID53M6, 301.64 , 301.64 , 301.64 , -   , -   , -   , 2 , 2 
GDWTLJ42NZECDMRABZO64RBYI5PMSDNZL52QA6MWEHHMT4HUAJPSGZJJ, 300.98 , 301.02 , 301.00 , 0.02 , 0.00 , 1 , 5 , 6 
GD5OANEMY7YBPUZNBYOPQJUBIQFHFQVWB22VREFYA65RCEGULZD735V5, 300.55 , 499.00 , 400.00 , 99.00 , 0.45 , 1 , 2 , 3 
GAWYD2VNRKJEITGMXPNIOX34ONK3BKK3XWAFFVLFCZG5XGNYFZPIQJXV, 300.00 , 300.00 , 300.00 , -   , -   , -   , 2 , 2 
GBM72MTGYY2FIDRORFLAV2F6LFVMTAMWIZPODOVRZEZJWV3EW7FQ7ALD, 299.89 , 299.89 , 299.89 , -   , -   , -   , 6 , 6 
GAJZLG7WY6G7S2NRJSMK3R2UJCBUFMFRXTEEAN5LQP5ARD5QRULCAOAA, 299.20 , 904.55 , 602.55 , 302.00 , 1.36 , 7 , 10 , 17 
GBDLFOIWRYZ7TU4I6KUY7ICAALJ7HOVENUU6NJL2IHMSXDJV427EEOBV, 296.89 ," 16,404.93 "," 8,369.00 "," 8,035.94 ", 36.17 , 768 , 13 , 781 
GAKU2I3UJ3S4Z63WDSK7JKKB75G464ONQRY3QIUJZFLIWU3DIVZIV5ON, 281.22 , 281.26 , 281.24 , 0.02 , 0.00 , 1 , 23 , 24 
GD54GWK5MKLWUXVIIPWBBMBY4NWT6TW6WDQ4DGBOE2B36J6C26CKGRH4, 266.90 , 339.71 , 303.39 , 36.32 , 0.16 , 7 , 16 , 23 
GDXVILACR3YSBN3WVF26OWYA6QY7H6BZPO6FXHXEFIYWQ7BYT7HJLVPE, 263.00 , 264.00 , 263.50 , 0.50 , 0.00 , 1 , 3 , 4 
GCLZHRBY2HEQEQKUU25HIH4N7F5KCB2GZMMGQKLAMUIGJG2EI66BM3LX, 258.04 , 260.04 , 259.04 , 1.00 , 0.00 , 1 , 5 , 6 
GAG66SB7ARAGGJPC5QTZAANVYIH4TSVGONODUSFUREJ6OBZLYQB6HIGL, 254.73 , 254.73 , 254.73 , -   , -   , -   , 1 , 1 
GBG7ITX4ZSRBKJ446HNUD4ZQLIUZZI2OKZOSMLTQMF4IJ2R4AFNJD453, 242.69 , 242.69 , 242.69 , -   , -   , -   , 1 , 1 
GCKCBGN7UP7H3IEEBGTSSAEBLMQOAMDTPYPSUXHVM6IVNCBFFDKH6VZJ, 238.53 , 275.09 , 256.85 , 18.24 , 0.08 , 1 , 4 , 5 
GDDSJ5UCQDOVYV75OUC2XOW37CZBJTJCGKBVWELSQ2IWF5BXGWSQPA5O, 237.55 , 237.55 , 237.55 , -   , -   , -   , 4 , 4 
GBCDO3GYDSFHPPG4JQFB2VPWRVWE27NGTHFNZ5IMQHBBAGYMI344WGBD, 225.02 , 225.06 , 225.04 , 0.02 , 0.00 , 1 , 1 , 2 
GDPOBS74UKQIIVOV2ER5GMK5RK6VOJVEMKQCPI7YAULVJGF4MGNWQHRO, 221.86 , 251.05 , 236.48 , 14.56 , 0.07 , 4 , 12 , 16 
GCEBGPFP27MPJKF4U2C626DOVRCOMNOBJOPM6NA5XGSMSRAIVGHMFLXF, 212.41 , 212.45 , 212.43 , 0.02 , 0.00 , 1 , 1 , 2 
GAO2C33HPCNMNMUJXLA5ULMPOHGKS2YB5EWJ6ZSXTFSTNZY6CNXK2TFJ, 210.15 , 589.00 , 400.00 , 189.00 , 0.85 , 2 , 1 , 3 
GC4I4KMIUVPXM6S7MXXR2CFEQG3QMLXU37QG72SLHJX3C2ZDLVLAHXSY, 208.17 , 209.38 , 208.78 , 0.60 , 0.00 , 1 , 4 , 5 
GDZ44DUMX5FMCWHN2FT6NRUXXZJA6KTX2ZIHWGEPGDKGAOVCU35XSGPV, 206.98 ," 1,550.00 ", 880.00 , 670.00 , 3.02 , 5 , 5 , 10 
GD2B27QXI35XTDLBBFW4YUDVS2Q5A7EHCEKFWLUYAGJXS6NELOWX7KGF, 205.19 , 205.19 , 205.19 , -   , -   , -   , 5 , 5 
GAU4XP3YTFNHGTT6CEXJL7LVF3LQDNURZDI4WQMRSC4OL7IXH356P5QK, 204.08 , 204.08 , 204.08 , -   , -   , -   , 2 , 2 
GACL5JUNDLJ276GINQEWLGGGJE2N2LBIJEBIPPHLTJIJMO5QLGRGEXOC, 202.71 ," 1,394.62 ", 800.00 , 594.62 , 2.68 , 1 , 4 , 5 
GA57BFGT5NHEBALCBDVUE3OROK6QPKVJVGSG7S46SKHWYFHG4B3QGMGB, 200.12 ," 2,594.50 "," 1,400.00 "," 1,194.50 ", 5.38 , 4 , 5 , 9 
GC67ZPBYBS76UWZMT2P4OHUTWCPXOSX3OF5JQXGD66Z726FBGWQHDJGY, 200.10 , 200.10 , 200.10 , -   , -   , -   , 1 , 1 
GDALPXOEXORCC3ND6Z2Q3WEYUYGJDZN657XU36VB4NX2OGPTGVIK5EJV, 200.08 , 200.08 , 200.08 , -   , -   , -   , 2 , 2 
GDFESBNNWILL2GQ7YBV3CSRAC3ZBFACJUCXF7B3EPH2X46C6TE7JJZON, 200.04 , 200.04 , 200.04 , -   , -   , -   , 2 , 2 
GDOVYGZS7HMYH3VXFLKAB4533LYE5UZPB24AHCFKYQMOBCMNN4UVQGVY, 200.02 , 998.19 , 600.00 , 398.19 , 1.79 , 2 , 3 , 5 
GAM5RLGKTGGBPOHXRBZJTMBPSSWMBCEUNZROS4GRZYQXMVFOAOXCQHQK, 200.02 , 599.08 , 400.00 , 199.08 , 0.90 , 2 , 2 , 4 
GDHISMKWIZJETXIVYWJVGZ43SWZFTOP7IJPFNIESIGNF3RAW4Y2DXMXO, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GC2HYBXMLXQENLVENB2POV3DZPO3QYWQ6QT4CSUH3R22N224BWUVRBAG, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDP7TN7QZ6D2KBXN7JNDO5NLSUQHXGJDSV3WINU5UKREOZ45QCWIV474, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GAPF3IUEZSHMZKNLA4A76E63ZCIVBCM6ZHHOSFVJZXFIL7O55DRRXHP7, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GBOYIZKWZKSKVXEJTX7NWS4B36YPDGFKEB46GQ3RPFSHKKKNBX64GAVE, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GAVIBQ526DJJLZDWAD7SNMI5YC44C3Y4X4YB4RYAUXJJVQIYS6ST4TZ3, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GCTIW3E2ZWOG3BVLDDBZMJZMFNFELQDZQIJU7GDARDSLWUOLDHFZIS6R, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDZQVVDCWDM7SMR46KVVZ27MHT374JPPRY5HDY5SA3JFMWZ6AAOW35O2, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GCAOOQGE26J7UPQAW4JGETIHCJ3TQRVBUSGICXZNTRYESDZYD45JYLX6, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GARR27TKC3VRHGPLV7HRUKNFTAZUD2QIALSOZCRAS6NUSJTYFLMZ7UQS, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GBPMUVVIQTPKBASNZRAOQBSJUUZXUJNRA53IGLVAD7X3F4ADT4ZGGUUR, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GCTRGADWKH6E5YW355ABS3NTKKWBL5HWAI6AKXJ3BQKQ2X3TAILAZQHO, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GB7A7OKB5WVMYN2MANWNI267VINFGBATKSKDCUS7WOWBEECV2YXH35GP, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GAL5AXDQUQYDGHLHGI4MGMWNPCYAS6XWW5X7ULKQ2UCX7Q5EUDKRGT5Y, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GD33H3UJDUTX6HG3NGIW7T6ZSPDAZZ6VSANY2DDAQSXRXFOOIPMF7IEO, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GB2C3WNIXXQG34LWXF5TNBXRG2AJZCMX2WUSONBD4R55GTBPOPVTDBEW, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDUO5T2E4HF7P2RVIKZLAPBYTRC4CA273DD6YNAG7L4RQNJPPKMNCOAJ, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDOYWXSOWGWWKNSW55PGKD3SNDKZBHWSU2CYUL56UI7JPF3GBPKIJQE5, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDCHFPZGFI3RJ5N6EH2NIGZN5TYNNG7ZUI37DDPYVA6QYU2Q37YCEBM7, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GASNO4YIVECFLFLE4I5SPX2WSY2GSE3DAED2K63KX5ROFZUTQPVFR766, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GAKVG33MJUPNFHBUQVWAUX3T2OSY43L4RAGQ5LLCZ3UZ3KQQCHWIVZCS, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GCJ2MXRVWPH3ZQVFBCNROL7KWPIM3Z2M5DJZXMHDI7QYKDMODQTR5IVU, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GB2X4AW7FSUXPEFO2SJ7XZA6OM3CISM6TRZJH4LTS63DA34SC6KEVVUX, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GCEWQPSTXACPQW7EBAWFJ6ZLRIUOC2MDVHZATI25H4WZJEJQU6Y367OY, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GAXDYZCKIT533FRGQKJF7IXP7MNPFNBMBRCVK7Y5D7NTADDMR6FBX57R, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GAROBXBMEUNHHQN5UBOLYPX6NADZW7QJHBKNIBVLAAMW6G57RTJBUYHV, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GCVK6XME3674YQZA244UYPKM3KDGASY2JHZQJIBL5PBRIPXVKEQNVLJ2, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDL4UYYIXPZ26Q65SOGX7LXYPAE72JJMLWJLGHTWFKMR5UKMFRO4FAT7, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GBV42R3FBDZYNXFUCAOWKVQOQ3EDTWVT5HWEYS3TU4DDFLRW5HCDTVJY, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GBYDLJC57IHB2KVXRWOX6QDVQXSF36WZ4OVMVGCDQC6QYIGXVN4HLNYN, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GD6YUQUS5QZHKZ7CWZ3U3ZSSX7DLEEQG54SSU6ASJMJTDT3QQWOUEGLK, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GC3FEDYUEIDEARTPSHYLWCTUPDEP775ROYCONGFQRGT3FWSK6JCNVOVD, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GAW6QWZU22WFR7JABTO6HZ42PECWKD3WOWBVOGCHDEAZKI5GDC6PHW2V, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GCVFNSCK7BRKNGNOCWOJT3NWZVQMGAKTIMFY53PDQ2II4AHQT3I7I42E, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GBP4JASAUV47QKD3ZTR4QYWMITNEY2FNO3BBHDNPZUHXDTGTVXAISJCH, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GALL3JBQWWDHG72MMYB3SJ6K5BPAEA7B6RYYWJVFVHLBEJCA3XZ2DK72, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GBXGK42FNRAVEHEJXVZLGNWQIBMFRV3SMFL34N2OCT2ZMWDF6O4FV6BH, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GA3J34NHH2NG6OVV7GBGMI7N4ILTO2M4OXRC5VAMMG3UIGSIZ5352MRS, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GD44HM5DXR7YV6667QSVAFYB7C5HQLQKEU4VORHBU657ZYHSZKDPGVRJ, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GA3LPZPAKH2RNDPECWTWZVZXTE4VY6HU46LTK6ORVAZHXBCGD672XHG5, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDY3G7T7POOSNLYNB5KCMVOM5SIMYKURBZGI5QY67WFQDOZUYLH4YNV4, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDGLXF7AXPXB7RL4DAMDS5EHR3NSEY535GE63IVOLISCPLBLAIG7POTY, 200.00 , 200.00 , 200.00 , -   , -   , -   , 1 , 1 
GDA6DAKQNUFNVCHYIJP3GTG3TGZ4IKQFCY7RT3YTGVWN3PNT2IMUA53A, 199.93 , 599.18 , 400.00 , 199.18 , 0.90 , 3 , 2 , 5 
GDE6BCY7XAGGH2BA7ZFFNMJRQT7TDNQTGGMR5TCEPYJGR3SFDUVGRHT4, 199.70 , 200.90 , 200.30 , 0.60 , 0.00 , 3 , 2 , 5 
GDO4MFC466XW2G3XHCJQHYJABBNVFNIKL5XDLAHFOTT2V4KP4UOTISRC, 199.45 , 997.62 , 599.43 , 398.19 , 1.79 , 1 , 3 , 4 
GDZTDTS67IPTI6XV67C7QE7VHNKRO33JBML4JVZK7HFMCNA4MBDFQWIA, 199.25 , 200.75 , 200.00 , 0.75 , 0.00 , 1 , 1 , 2 
GAWCOJBSETXKKCXOYP6Y5FL3VNVHJNK5K3R565XQZATNC3Z6HAKHAGWC, 199.10 , 199.10 , 199.10 , -   , -   , -   , 1 , 1 
GA3DIDRSLOLWHS5XG7CY62QSUFYJRGSZTD2AV27Y2CSHN6Q7BNRY6BFW, 199.08 , 199.08 , 199.08 , -   , -   , -   , 1 , 1 
GDZ3JGCNNU6POX6HEDDVT27BFGHQ5FN66PGFTX75W5RSGE5BCTTZ4YM2, 199.00 , 199.72 , 199.36 , 0.36 , 0.00 , 2 , 2 , 4 
GC27GUJ4P7YYXHZG3HMPA4OD3VQVMU7LIRLOD4MBXFWS6WUFZXRM2VRN, 199.00 , 201.00 , 200.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCPMOPCDM7ZT3L6S63OYC4ICLDHNKYPS4E7UC6CSIT7ZPRZGGMVTMSBA, 198.92 ," 2,398.33 "," 1,301.10 "," 1,097.23 ", 4.95 , 5 , 6 , 11 
GC5MJWMOXVWQDNRMGIHZC6P5Q32E2SNJC7KK5PNR6U3GHWD4VHPRGYNC, 197.66 , 197.66 , 197.66 , -   , -   , -   , 1 , 1 
GB7XS56W4AJ3HHKOX4TSEQCQ2ZMHQSEYS6IYLQATH4QKEGVDL2KMXOBQ, 195.24 , 195.24 , 195.24 , -   , -   , -   , 1 , 1 
GCR2YLZADJ3E4WW7Q4IMMF52QOUMMSS4HA3EQHPGHEIYKEFBXBAD2NGG, 193.73 , 592.79 , 393.71 , 199.08 , 0.90 , 2 , 2 , 4 
GA6MOANO2TIEXZWPX5KASU6EPU6E7YJIDEIHNEPTPELI7YDJWHDRN3HO, 191.92 ," 4,598.19 "," 2,400.00 "," 2,198.19 ", 9.89 , 3 , 11 , 14 
GAIZXBTUODEG7KHVCST5LW5I2EZHM4DYGEQIMIFLUUTWXZFHJ2MCVXLK, 189.95 , 210.00 , 200.00 , 10.00 , 0.05 , 1 , 1 , 2 
GB76LYWARZVENH7IYNCZTVVSONSHLNXQMLRDS5QNGD37QV7JYK7YVFDS, 182.96 , 182.96 , 182.96 , -   , -   , -   , 1 , 1 
GBNRSYBR4XO4S64YQTZICMY3IDUVMG6OAT4PO5UJK7R3E5JNZCDZR2KZ, 178.82 , 263.63 , 221.32 , 42.31 , 0.19 , 4 , 5 , 9 
GBSOBISWLJ4P2YVWIOSEME2US2WK2X6F3TANDQRKUGFKAN2JZPGBPENZ, 173.99 , 625.00 , 400.00 , 225.00 , 1.01 , 6 , 2 , 8 
GBAEE6SMQFI6TQOGHTMHRYMRY254PGI46NKBNQS2FUDUFOCQOYZBUMPJ, 172.55 , 172.55 , 172.55 , -   , -   , -   , 4 , 4 
GCIVAP4NWKH4VPP4YXZJSIZLJU4UHXJJ5IYNQLRYIFDFPORQRDWGASA3, 166.68 , 520.71 , 344.09 , 176.62 , 0.79 , 2 , 4 , 6 
GBLZ3CRZEZO35BGUXRTQP2CU4YEXI4IZCNQKUUXWWVTXQWW5GWSS4TDJ, 160.00 , 160.00 , 160.00 , -   , -   , -   , 2 , 2 
GB4GG2NB6MPAH4QRQDQD2APKNIOK3JOGEURQVM7JCYHVLFH4SKHUH6B5, 158.77 , 160.77 , 159.77 , 1.00 , 0.00 , 1 , 7 , 8 
GDL3DUUDZJPUHJXLIT733N6NYGRQGUSPLDW7DOQTH4A7ZM3HPC4FZSIQ, 155.98 , 156.02 , 156.00 , 0.02 , 0.00 , 1 , 1 , 2 
GBGVJRZMJ37MOFZNXI5AUK6QFBRDQKUUBGMOURMEHB2OZB2Q3HRTH5XB, 153.20 , 153.24 , 153.22 , 0.02 , 0.00 , 1 , 3 , 4 
GAUC7YNXDOY2AG4KI627T7FYF4AQ5EWXO36IWCIGL24NJK6SPNSIDJUA, 153.00 , 153.00 , 153.00 , -   , -   , -   , 4 , 4 
GD5K4RGHYT5IAN6N2WVOJQBQLJPEU3ZSUWMBLJPVH3F2KA2HQS46GPWL, 140.02 , 141.98 , 141.00 , 0.98 , 0.00 , 1 , 3 , 4 
GD2NE2KZDHYAWNDKRKT7ID2XJYYGJ6AFMRC2HI6HOW3Y3GOHRB5WUVBE, 130.19 , 269.50 , 200.00 , 69.50 , 0.31 , 3 , 1 , 4 
GA2MDTJAHI6OEO7S4ELJDESDEF53WYTOGTY6FYDGDCOVQSIZ3YEIEISH, 129.40 , 129.40 , 129.40 , -   , -   , -   , 2 , 2 
GBE6W5XDGVCVPRH4T2T6W7M6YTUPHTINUROWA54B3RI3TEUI43HOIIMQ, 128.06 , 128.06 , 128.06 , -   , -   , -   , 6 , 6 
GCOC5G7ROYYP6FB5DDPISXPLHOAEDHQVTWGPHQN6L4QTJLL7R4NI5TK5, 126.06 , 126.06 , 126.06 , -   , -   , -   , 2 , 2 
GDOX7LV62DF5FCQ4UVRN6GFPZCE4X6R25NGMED6MULZXRJ73Q54QKEDY, 125.03 , 125.03 , 125.03 , -   , -   , -   , 3 , 3 
GBHFXNC2ZD6IH4DBRBLZOSJHYUMKBPTHWD7NAEBYUJYWQBFWBJRX2H7B, 124.86 , 124.90 , 124.88 , 0.02 , 0.00 , 1 , 2 , 3 
GD7TWZK2MJUCTKGLJQPLS3EDK5KQBMUSDV6NSBDSYRLXFTYNSUWZWFYA, 121.00 , 121.00 , 121.00 , -   , -   , -   , 2 , 2 
GDM2PEKNQR54US4O5NNEX7T7EJ5XTLNRR4T5VFWCOXRYHT44PTA2S32U, 119.00 , 119.00 , 119.00 , -   , -   , -   , 3 , 3 
GAOFSQAMCB3Z4V3F7GH7VLJQAKGMDKZII2624V54JBOCN6KDTBOOKXUV, 118.19 , 177.78 , 148.05 , 29.73 , 0.13 , 2 , 15 , 17 
GDQVCZVIPUGSKBYWJUKV3GESAREZLAAT7XD2D52T3TZ3ENFS2CII6GKF, 117.84 , 117.84 , 117.84 , -   , -   , -   , 1 , 1 
